Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSG00000164649	ENST00000373934	CDCA7L
ENSG00000178752	ENST00000344233	FAM132B
ENSG00000178752	ENST00000357303	FAM132B
ENSG00000210320	ENST00000387585	AC114774.5
ENSG00000168427	ENST00000305959	KLHL30
ENSG00000174282	ENST00000380599	ZBTB4
ENSG00000174282	ENST00000311403	ZBTB4
ENSG00000105866	ENST00000222584	SP4
ENSG00000213851	ENST00000396552	AC098590.3
ENSG00000179041	ENST00000320270	RRS1
ENSG00000213858	ENST00000360531	AC005251.1
ENSG00000210265	ENST00000387530	AC005251.1
ENSG00000187583	ENST00000379407	PLEKHN1
ENSG00000187583	ENST00000379410	PLEKHN1
ENSG00000187583	ENST00000379409	PLEKHN1
ENSG00000137106	ENST00000377824	GRHPR
ENSG00000137106	ENST00000318158	GRHPR
ENSG00000100060	ENST00000356998	MFNG
ENSG00000166619	ENST00000397131	BLCAP
ENSG00000166619	ENST00000397134	BLCAP
ENSG00000166619	ENST00000397135	BLCAP
ENSG00000166619	ENST00000397137	BLCAP
ENSG00000166619	ENST00000373537	BLCAP
ENSG00000124835	ENST00000244820	AC105760.3
ENSG00000213834	ENST00000396500	AC079611.6
ENSG00000111305	ENST00000396302	GSG1
ENSG00000111305	ENST00000337630	GSG1
ENSG00000111305	ENST00000351606	GSG1
ENSG00000111305	ENST00000405543	GSG1
ENSG00000111305	ENST00000396310	GSG1
ENSG00000111305	ENST00000324458	GSG1
ENSG00000174837	ENST00000312053	EMR1
ENSG00000174837	ENST00000250572	EMR1
ENSG00000174837	ENST00000381404	EMR1
ENSG00000174837	ENST00000381407	EMR1
ENSG00000209620	ENST00000386885	AC020954.8
ENSG00000161958	ENST00000293829	FGF11
ENSG00000170537	ENST00000304381	TMC7
ENSG00000152942	ENST00000305138	RAD17
ENSG00000152942	ENST00000354312	RAD17
ENSG00000152942	ENST00000282891	RAD17
ENSG00000152942	ENST00000345306	RAD17
ENSG00000152942	ENST00000354868	RAD17
ENSG00000152942	ENST00000361732	RAD17
ENSG00000152942	ENST00000380774	RAD17
ENSG00000152942	ENST00000358030	RAD17
ENSG00000187961	ENST00000338591	KLHL17
ENSG00000147905	ENST00000322831	ZCCHC7
ENSG00000147905	ENST00000359025	ZCCHC7
ENSG00000147905	ENST00000336755	ZCCHC7
ENSG00000204560	ENST00000376437	DHX16
ENSG00000204560	ENST00000376442	DHX16
ENSG00000136738	ENST00000377500	STAM
ENSG00000136738	ENST00000377524	STAM
ENSG00000169992	ENST00000302926	NLGN2
ENSG00000132321	ENST00000254653	IQCA1
ENSG00000132321	ENST00000309507	IQCA1
ENSG00000084444	ENST00000197268	KIAA1467
ENSG00000147573	ENST00000396635	TRIM55
ENSG00000147573	ENST00000276573	TRIM55
ENSG00000147573	ENST00000350034	TRIM55
ENSG00000147573	ENST00000353317	TRIM55
ENSG00000147573	ENST00000315962	TRIM55
ENSG00000209078	ENST00000386343	AC084082.5
ENSG00000213835	ENST00000396513	AC064874.4
ENSG00000213830	ENST00000396493	AC145132.2
ENSG00000141968	ENST00000304076	VAV1
ENSG00000013583	ENST00000014930	HEBP1
ENSG00000129083	ENST00000249923	COPB1
ENSG00000197122	ENST00000373558	SRC
ENSG00000197122	ENST00000373567	SRC
ENSG00000197122	ENST00000373578	SRC
ENSG00000197122	ENST00000358208	SRC
ENSG00000197122	ENST00000360723	SRC
ENSG00000134419	ENST00000396261	RPS15A
ENSG00000134419	ENST00000322989	RPS15A
ENSG00000147570	ENST00000276570	DNAJC5B
ENSG00000070182	ENST00000389720	SPTB
ENSG00000070182	ENST00000389721	SPTB
ENSG00000070182	ENST00000342835	SPTB
ENSG00000070182	ENST00000335612	SPTB
ENSG00000070182	ENST00000389722	SPTB
ENSG00000070182	ENST00000389723	SPTB
ENSG00000217364	ENST00000405095	AC007568.1
ENSG00000147144	ENST00000376396	CCDC120
ENSG00000165996	ENST00000326961	PTPLA
ENSG00000165996	ENST00000377578	PTPLA
ENSG00000165996	ENST00000361271	PTPLA
ENSG00000217519	ENST00000401687	AL662826.11
ENSG00000208342	ENST00000385607	SNORD96A
ENSG00000201939	ENST00000365069	AL356963.17
ENSG00000182896	ENST00000330767	TMEM95
ENSG00000182896	ENST00000396580	TMEM95
ENSG00000182896	ENST00000389982	TMEM95
ENSG00000187091	ENST00000383758	PLCD1
ENSG00000187091	ENST00000334661	PLCD1
ENSG00000104177	ENST00000396590	MYEF2
ENSG00000104177	ENST00000267836	MYEF2
ENSG00000104177	ENST00000324324	MYEF2
ENSG00000068323	ENST00000336239	TFE3
ENSG00000068323	ENST00000315869	TFE3
ENSG00000101363	ENST00000397150	MANBAL
ENSG00000101363	ENST00000397151	MANBAL
ENSG00000101363	ENST00000373605	MANBAL
ENSG00000101363	ENST00000397152	MANBAL
ENSG00000101363	ENST00000373606	MANBAL
ENSG00000101363	ENST00000397156	MANBAL
ENSG00000183323	ENST00000342578	CCDC125
ENSG00000183323	ENST00000383374	CCDC125
ENSG00000183323	ENST00000396496	CCDC125
ENSG00000183323	ENST00000396499	CCDC125
ENSG00000148488	ENST00000377602	ST8SIA6
ENSG00000148488	ENST00000377610	ST8SIA6
ENSG00000185038	ENST00000327506	AC005538.3
ENSG00000185038	ENST00000396517	AC005538.3
ENSG00000185038	ENST00000389758	AC005538.3
ENSG00000118702	ENST00000373611	GHRH
ENSG00000118702	ENST00000373614	GHRH
ENSG00000118702	ENST00000237527	GHRH
ENSG00000205268	ENST00000401827	PDE7A
ENSG00000205268	ENST00000396642	PDE7A
ENSG00000205268	ENST00000379419	PDE7A
ENSG00000213862	ENST00000396608	AC044787.6
ENSG00000197601	ENST00000355107	FAR1
ENSG00000197601	ENST00000354817	FAR1
ENSG00000105855	ENST00000222573	ITGB8
ENSG00000185097	ENST00000332831	OR4F16
ENSG00000124406	ENST00000264449	ATP8A1
ENSG00000124406	ENST00000381662	ATP8A1
ENSG00000124406	ENST00000381668	ATP8A1
ENSG00000209352	ENST00000386617	AC114498.2
ENSG00000072818	ENST00000158762	CENTB1
ENSG00000178343	ENST00000319234	SHISA3
ENSG00000209351	ENST00000386616	AC114498.2
ENSG00000209338	ENST00000386603	AL627309.15
ENSG00000213860	ENST00000396599	AC005062.1
ENSG00000125733	ENST00000313285	TRIP10
ENSG00000125733	ENST00000313244	TRIP10
ENSG00000125733	ENST00000394404	TRIP10
ENSG00000134056	ENST00000256441	MRPS36
ENSG00000134056	ENST00000396510	MRPS36
ENSG00000220993	ENST00000408066	AC007611.5
ENSG00000133466	ENST00000255836	C1QTNF6
ENSG00000133466	ENST00000397110	C1QTNF6
ENSG00000133466	ENST00000337843	C1QTNF6
ENSG00000126804	ENST00000394712	ZBTB1
ENSG00000126804	ENST00000358738	ZBTB1
ENSG00000148925	ENST00000278174	BTBD10
ENSG00000089775	ENST00000394715	ZBTB25
ENSG00000089775	ENST00000261683	ZBTB25
ENSG00000198452	ENST00000366486	OR14L1P
ENSG00000180828	ENST00000321870	BHLHB5
ENSG00000213782	ENST00000352940	DDX47
ENSG00000213782	ENST00000358007	DDX47
ENSG00000210834	ENST00000388099	AC010273.8
ENSG00000212147	ENST00000390845	AL135911.16
ENSG00000200318	ENST00000363448	AC090515.2
ENSG00000144677	ENST00000383760	CTDSPL
ENSG00000144677	ENST00000273179	CTDSPL
ENSG00000178878	ENST00000356591	APOLD1
ENSG00000178878	ENST00000326765	APOLD1
ENSG00000183150	ENST00000332427	GPR19
ENSG00000215795	ENST00000400933	AL390728.37
ENSG00000130561	ENST00000396530	SAG
ENSG00000130561	ENST00000252857	SAG
ENSG00000137075	ENST00000377870	RNF38
ENSG00000137075	ENST00000377877	RNF38
ENSG00000137075	ENST00000377876	RNF38
ENSG00000137075	ENST00000350199	RNF38
ENSG00000137075	ENST00000357058	RNF38
ENSG00000137075	ENST00000377885	RNF38
ENSG00000137075	ENST00000353739	RNF38
ENSG00000137075	ENST00000259605	RNF38
ENSG00000137563	ENST00000260118	GGH
ENSG00000109132	ENST00000226382	PHOX2B
ENSG00000209101	ENST00000386366	AC092099.4
ENSG00000118705	ENST00000397161	RPN2
ENSG00000118705	ENST00000373623	RPN2
ENSG00000118705	ENST00000373628	RPN2
ENSG00000118705	ENST00000373622	RPN2
ENSG00000118705	ENST00000373632	RPN2
ENSG00000118705	ENST00000338768	RPN2
ENSG00000118705	ENST00000237530	RPN2
ENSG00000111266	ENST00000298573	DUSP16
ENSG00000111266	ENST00000228862	DUSP16
ENSG00000132507	ENST00000336458	EIF5A
ENSG00000132507	ENST00000355068	EIF5A
ENSG00000132507	ENST00000336452	EIF5A
ENSG00000130177	ENST00000252458	CDC16
ENSG00000130177	ENST00000375308	CDC16
ENSG00000130177	ENST00000375310	CDC16
ENSG00000130177	ENST00000375312	CDC16
ENSG00000130177	ENST00000252457	CDC16
ENSG00000130177	ENST00000360383	CDC16
ENSG00000130177	ENST00000356221	CDC16
ENSG00000165714	ENST00000298571	LOH12CR1
ENSG00000165714	ENST00000314565	LOH12CR1
ENSG00000100714	ENST00000216605	MTHFD1
ENSG00000168918	ENST00000359570	AC013726.7
ENSG00000162849	ENST00000406578	KIF26B
ENSG00000162849	ENST00000366518	KIF26B
ENSG00000162849	ENST00000329504	KIF26B
ENSG00000162849	ENST00000407071	KIF26B
ENSG00000125730	ENST00000245907	C3
ENSG00000188206	ENST00000366527	RP11-11N7.2
ENSG00000103489	ENST00000261381	XYLT1
ENSG00000068400	ENST00000357386	GRIPAP1
ENSG00000068400	ENST00000376423	GRIPAP1
ENSG00000068400	ENST00000376441	GRIPAP1
ENSG00000068400	ENST00000376425	GRIPAP1
ENSG00000068400	ENST00000376444	GRIPAP1
ENSG00000068400	ENST00000376445	GRIPAP1
ENSG00000068400	ENST00000015926	GRIPAP1
ENSG00000215797	ENST00000400935	BX323046.3
ENSG00000111261	ENST00000355566	MANSC1
ENSG00000111261	ENST00000396349	MANSC1
ENSG00000125726	ENST00000245903	CD70
ENSG00000102057	ENST00000376477	KCND1
ENSG00000102057	ENST00000218176	KCND1
ENSG00000159921	ENST00000377902	GNE
ENSG00000159921	ENST00000396594	GNE
ENSG00000159921	ENST00000339267	GNE
ENSG00000204569	ENST00000376511	PPP1R10
ENSG00000125657	ENST00000245817	TNFSF9
ENSG00000106541	ENST00000401412	AGR2
ENSG00000106541	ENST00000223274	AGR2
ENSG00000026025	ENST00000224237	VIM
ENSG00000080839	ENST00000344359	RBL1
ENSG00000080839	ENST00000373664	RBL1
ENSG00000130545	ENST00000308243	CRB3
ENSG00000130545	ENST00000356762	CRB3
ENSG00000122705	ENST00000242285	CLTA
ENSG00000122705	ENST00000345519	CLTA
ENSG00000122705	ENST00000396603	CLTA
ENSG00000144674	ENST00000356847	GOLGA4
ENSG00000144674	ENST00000361924	GOLGA4
ENSG00000144674	ENST00000273176	GOLGA4
ENSG00000210226	ENST00000387491	AC097359.2
ENSG00000140009	ENST00000344288	ESR2
ENSG00000140009	ENST00000267525	ESR2
ENSG00000140009	ENST00000341099	ESR2
ENSG00000140009	ENST00000357782	ESR2
ENSG00000140009	ENST00000353772	ESR2
ENSG00000140009	ENST00000358599	ESR2
ENSG00000106537	ENST00000262067	TSPAN13
ENSG00000144535	ENST00000360410	DIS3L2
ENSG00000144535	ENST00000325385	DIS3L2
ENSG00000144535	ENST00000390005	DIS3L2
ENSG00000144535	ENST00000273009	DIS3L2
ENSG00000068308	ENST00000376488	OTUD5
ENSG00000068308	ENST00000156084	OTUD5
ENSG00000068308	ENST00000396743	OTUD5
ENSG00000185989	ENST00000334062	RASA3
ENSG00000185989	ENST00000389544	RASA3
ENSG00000213850	ENST00000396550	AC073476.6
ENSG00000070018	ENST00000261349	LRP6
ENSG00000198134	ENST00000358818	AC007537.3
ENSG00000128309	ENST00000404393	MPST
ENSG00000128309	ENST00000397225	MPST
ENSG00000128309	ENST00000404802	MPST
ENSG00000128309	ENST00000401419	MPST
ENSG00000128309	ENST00000397129	MPST
ENSG00000128309	ENST00000341116	MPST
ENSG00000128309	ENST00000402334	MPST
ENSG00000184497	ENST00000375348	FAM70B
ENSG00000184497	ENST00000375353	FAM70B
ENSG00000091262	ENST00000205558	ABCC6
ENSG00000091262	ENST00000205557	ABCC6
ENSG00000207336	ENST00000384606	AC093214.2
ENSG00000177182	ENST00000325897	RLBP1L1
ENSG00000122694	ENST00000377959	C9orf19
ENSG00000122694	ENST00000377960	C9orf19
ENSG00000122694	ENST00000377949	C9orf19
ENSG00000122694	ENST00000396613	C9orf19
ENSG00000122694	ENST00000396614	C9orf19
ENSG00000125648	ENST00000334510	SLC25A23
ENSG00000125648	ENST00000301454	SLC25A23
ENSG00000125648	ENST00000264088	SLC25A23
ENSG00000213881	ENST00000396690	AC105015.3
ENSG00000137767	ENST00000260324	SQRDL
ENSG00000170291	ENST00000356683	C17orf81
ENSG00000170291	ENST00000396627	C17orf81
ENSG00000170291	ENST00000396628	C17orf81
ENSG00000170291	ENST00000354429	C17orf81
ENSG00000128311	ENST00000403892	TST
ENSG00000128311	ENST00000249042	TST
ENSG00000133794	ENST00000396441	ARNTL
ENSG00000133794	ENST00000403482	ARNTL
ENSG00000133794	ENST00000339640	ARNTL
ENSG00000133794	ENST00000403510	ARNTL
ENSG00000133794	ENST00000401424	ARNTL
ENSG00000133794	ENST00000389708	ARNTL
ENSG00000133794	ENST00000403290	ARNTL
ENSG00000133794	ENST00000361003	ARNTL
ENSG00000133794	ENST00000256172	ARNTL
ENSG00000133794	ENST00000389707	ARNTL
ENSG00000143702	ENST00000321628	CEP170
ENSG00000143702	ENST00000366542	CEP170
ENSG00000143702	ENST00000366543	CEP170
ENSG00000143702	ENST00000366544	CEP170
ENSG00000143702	ENST00000272037	CEP170
ENSG00000125650	ENST00000245810	PSPN
ENSG00000104388	ENST00000396696	RAB2
ENSG00000104388	ENST00000396697	RAB2
ENSG00000104388	ENST00000262646	RAB2
ENSG00000185264	ENST00000402860	C22orf33
ENSG00000185264	ENST00000330078	C22orf33
ENSG00000185264	ENST00000381821	C22orf33
ENSG00000185264	ENST00000405091	C22orf33
ENSG00000209442	ENST00000386707	AL133392.1
ENSG00000139083	ENST00000396370	ETV6
ENSG00000139083	ENST00000396373	ETV6
ENSG00000139083	ENST00000266427	ETV6
ENSG00000125652	ENST00000245812	ALKBH7
ENSG00000179362	ENST00000396643	C15orf21
ENSG00000179362	ENST00000396644	C15orf21
ENSG00000179362	ENST00000313559	C15orf21
ENSG00000179362	ENST00000396645	C15orf21
ENSG00000210719	ENST00000387984	AC025580.8
ENSG00000102100	ENST00000376512	SLC35A2
ENSG00000102100	ENST00000376521	SLC35A2
ENSG00000102100	ENST00000376519	SLC35A2
ENSG00000102100	ENST00000376515	SLC35A2
ENSG00000102100	ENST00000247138	SLC35A2
ENSG00000102100	ENST00000376529	SLC35A2
ENSG00000187079	ENST00000361985	TEAD1
ENSG00000187079	ENST00000361905	TEAD1
ENSG00000187079	ENST00000334310	TEAD1
ENSG00000101347	ENST00000373694	SAMHD1
ENSG00000101347	ENST00000262878	SAMHD1
ENSG00000215802	ENST00000400940	AL365184.12
ENSG00000187514	ENST00000358839	AC073476.6
ENSG00000187514	ENST00000341369	AC073476.6
ENSG00000156966	ENST00000287590	B3GNT7
ENSG00000125656	ENST00000245816	CLPP
ENSG00000093167	ENST00000396428	LRRFIP2
ENSG00000093167	ENST00000336686	LRRFIP2
ENSG00000093167	ENST00000354379	LRRFIP2
ENSG00000170296	ENST00000302386	GABARAP
ENSG00000210309	ENST00000387574	AL079335.29
ENSG00000215805	ENST00000400943	AL356361.21
ENSG00000210716	ENST00000387981	AC025580.8
ENSG00000215807	ENST00000400945	AL359551.13
ENSG00000173699	ENST00000355662	SPATA3
ENSG00000199572	ENST00000362702	AF146191.1
ENSG00000196196	ENST00000354323	AL135841.11
ENSG00000130382	ENST00000252674	MLLT1
ENSG00000198846	ENST00000361421	TOX
ENSG00000166920	ENST00000396650	C15orf48
ENSG00000166920	ENST00000344300	C15orf48
ENSG00000198176	ENST00000375370	TFDP1
ENSG00000204590	ENST00000376602	GNL1
ENSG00000204590	ENST00000376621	GNL1
ENSG00000221151	ENST00000408224	AC133919.3
ENSG00000206827	ENST00000384100	AC110583.3
ENSG00000150403	ENST00000375388	TMCO3
ENSG00000150403	ENST00000279934	TMCO3
ENSG00000150403	ENST00000375391	TMCO3
ENSG00000136261	ENST00000407633	BZW2
ENSG00000136261	ENST00000405202	BZW2
ENSG00000136261	ENST00000258761	BZW2
ENSG00000171763	ENST00000396655	SPATA5L1
ENSG00000171763	ENST00000305560	SPATA5L1
ENSG00000212127	ENST00000390676	TAS2R14
ENSG00000212127	ENST00000381852	TAS2R14
ENSG00000149636	ENST00000373733	C20orf172
ENSG00000149636	ENST00000373740	C20orf172
ENSG00000149636	ENST00000373734	C20orf172
ENSG00000149636	ENST00000373750	C20orf172
ENSG00000149636	ENST00000373745	C20orf172
ENSG00000102103	ENST00000376548	PQBP1
ENSG00000102103	ENST00000247140	PQBP1
ENSG00000102103	ENST00000218224	PQBP1
ENSG00000102103	ENST00000396763	PQBP1
ENSG00000102103	ENST00000396764	PQBP1
ENSG00000102103	ENST00000376566	PQBP1
ENSG00000102103	ENST00000376563	PQBP1
ENSG00000102103	ENST00000376564	PQBP1
ENSG00000064042	ENST00000396595	LIMCH1
ENSG00000064042	ENST00000381753	LIMCH1
ENSG00000064042	ENST00000313860	LIMCH1
ENSG00000064042	ENST00000313875	LIMCH1
ENSG00000130377	ENST00000252669	ACSBG2
ENSG00000130377	ENST00000394489	ACSBG2
ENSG00000106524	ENST00000306999	ANKMY2
ENSG00000219946	ENST00000405498	AL662873.3
ENSG00000213491	ENST00000394491	AC011444.5
ENSG00000153531	ENST00000356501	ADPRHL1
ENSG00000153531	ENST00000375418	ADPRHL1
ENSG00000173896	ENST00000308232	AC051619.7
ENSG00000126768	ENST00000396779	TIMM17B
ENSG00000126768	ENST00000376582	TIMM17B
ENSG00000171243	ENST00000396652	SOSTDC1
ENSG00000171243	ENST00000307068	SOSTDC1
ENSG00000100365	ENST00000397147	NCF4
ENSG00000100365	ENST00000336951	NCF4
ENSG00000100365	ENST00000248899	NCF4
ENSG00000183822	ENST00000330602	Z82185.1
ENSG00000102109	ENST00000218230	PCSK1N
ENSG00000198626	ENST00000360064	RYR2
ENSG00000198626	ENST00000355794	RYR2
ENSG00000198626	ENST00000366574	RYR2
ENSG00000106511	ENST00000262041	MEOX2
ENSG00000050165	ENST00000326914	DKK3
ENSG00000050165	ENST00000396505	DKK3
ENSG00000050165	ENST00000326932	DKK3
ENSG00000100362	ENST00000404171	PVALB
ENSG00000100362	ENST00000406910	PVALB
ENSG00000100362	ENST00000216200	PVALB
ENSG00000187546	ENST00000407277	TMEM195
ENSG00000187546	ENST00000342526	TMEM195
ENSG00000210208	ENST00000387473	AC004909.2
ENSG00000141505	ENST00000380920	ASGR1
ENSG00000141505	ENST00000269299	ASGR1
ENSG00000213875	ENST00000396660	AC005019.1
ENSG00000209077	ENST00000386342	AC006000.3
ENSG00000213876	ENST00000396666	AC120057.9
ENSG00000060140	ENST00000075503	STYK1
ENSG00000167910	ENST00000301645	CYP7A1
ENSG00000087903	ENST00000359161	RFX2
ENSG00000087903	ENST00000303657	RFX2
ENSG00000169122	ENST00000361488	FAM110B
ENSG00000137098	ENST00000396638	SPAG8
ENSG00000137098	ENST00000340291	SPAG8
ENSG00000110328	ENST00000227756	GALNTL4
ENSG00000076242	ENST00000396438	MLH1
ENSG00000076242	ENST00000383761	MLH1
ENSG00000076242	ENST00000396447	MLH1
ENSG00000076242	ENST00000231790	MLH1
ENSG00000122644	ENST00000404894	ARL4A
ENSG00000122644	ENST00000396662	ARL4A
ENSG00000122644	ENST00000396663	ARL4A
ENSG00000122644	ENST00000396664	ARL4A
ENSG00000122644	ENST00000356797	ARL4A
ENSG00000107611	ENST00000377823	CUBN
ENSG00000107611	ENST00000377833	CUBN
ENSG00000203523	ENST00000366336	AC013470.10
ENSG00000178567	ENST00000322716	EPM2AIP1
ENSG00000104331	ENST00000262644	IMPAD1
ENSG00000129586	ENST00000250524	ZBED5
ENSG00000201343	ENST00000364473	AC078799.28
ENSG00000105519	ENST00000222125	CAPS
ENSG00000105519	ENST00000394521	CAPS
ENSG00000197334	ENST00000359385	AC032027.7
ENSG00000203524	ENST00000366337	AC007321.2
ENSG00000166862	ENST00000300105	CACNG2
ENSG00000179299	ENST00000333934	NSUN7
ENSG00000179299	ENST00000316607	NSUN7
ENSG00000179299	ENST00000381782	NSUN7
ENSG00000138606	ENST00000361989	SHF
ENSG00000138606	ENST00000318390	SHF
ENSG00000138606	ENST00000290894	SHF
ENSG00000213496	ENST00000308961	NDUFA11
ENSG00000196634	ENST00000359838	AC068775.52
ENSG00000144681	ENST00000273183	STAC
ENSG00000171124	ENST00000402214	FUT3
ENSG00000171124	ENST00000303225	FUT3
ENSG00000204600	ENST00000376668	AL662782.3
ENSG00000161944	ENST00000380952	ASGR2
ENSG00000161944	ENST00000380942	ASGR2
ENSG00000161944	ENST00000254850	ASGR2
ENSG00000161944	ENST00000355035	ASGR2
ENSG00000101084	ENST00000397252	C20orf24
ENSG00000101084	ENST00000373852	C20orf24
ENSG00000101084	ENST00000344795	C20orf24
ENSG00000101084	ENST00000342422	C20orf24
ENSG00000133392	ENST00000338282	MYH11
ENSG00000133392	ENST00000396320	MYH11
ENSG00000133392	ENST00000300036	MYH11
ENSG00000133392	ENST00000396324	MYH11
ENSG00000106460	ENST00000396667	TMEM106B
ENSG00000106460	ENST00000336176	TMEM106B
ENSG00000106460	ENST00000396668	TMEM106B
ENSG00000170786	ENST00000396721	AC103849.3
ENSG00000170786	ENST00000303749	AC103849.3
ENSG00000148484	ENST00000377903	RSU1
ENSG00000148484	ENST00000377911	RSU1
ENSG00000148484	ENST00000396726	RSU1
ENSG00000148484	ENST00000377921	RSU1
ENSG00000148484	ENST00000345264	RSU1
ENSG00000148484	ENST00000377912	RSU1
ENSG00000189043	ENST00000339600	NDUFA4
ENSG00000134057	ENST00000380848	CCNB1
ENSG00000134057	ENST00000256442	CCNB1
ENSG00000134545	ENST00000347831	KLRC1
ENSG00000134545	ENST00000359151	KLRC1
ENSG00000174343	ENST00000310169	CHRNA9
ENSG00000132514	ENST00000254868	CLEC10A
ENSG00000165985	ENST00000298943	C1QL3
ENSG00000170791	ENST00000396723	CHCHD7
ENSG00000170791	ENST00000355315	CHCHD7
ENSG00000170791	ENST00000396727	CHCHD7
ENSG00000170791	ENST00000396728	CHCHD7
ENSG00000170791	ENST00000303759	CHCHD7
ENSG00000072864	ENST00000396353	NDE1
ENSG00000072864	ENST00000396354	NDE1
ENSG00000072864	ENST00000396355	NDE1
ENSG00000072864	ENST00000342673	NDE1
ENSG00000072864	ENST00000396358	NDE1
ENSG00000137313	ENST00000354738	TRIM26
ENSG00000137313	ENST00000396558	TRIM26
ENSG00000137313	ENST00000327357	TRIM26
ENSG00000137313	ENST00000376674	TRIM26
ENSG00000101082	ENST00000360672	SLA2
ENSG00000101082	ENST00000262866	SLA2
ENSG00000101082	ENST00000357426	SLA2
ENSG00000101082	ENST00000342562	SLA2
ENSG00000181690	ENST00000316981	PLAG1
ENSG00000172680	ENST00000311923	MOS
ENSG00000209092	ENST00000386357	SNORD54
ENSG00000174326	ENST00000360736	SLC16A11
ENSG00000174326	ENST00000308009	SLC16A11
ENSG00000141994	ENST00000320699	DUS3L
ENSG00000141994	ENST00000309061	DUS3L
ENSG00000212123	ENST00000390672	AC011499.5
ENSG00000181732	ENST00000317182	AC046176.13
ENSG00000211063	ENST00000388328	AC046176.13
ENSG00000211061	ENST00000388326	AC046176.13
ENSG00000118707	ENST00000373872	TGIF2
ENSG00000118707	ENST00000373874	TGIF2
ENSG00000209053	ENST00000386318	AC018607.12
ENSG00000174327	ENST00000308027	SLC16A13
ENSG00000165983	ENST00000378000	PTER
ENSG00000165983	ENST00000343656	PTER
ENSG00000165983	ENST00000298942	PTER
ENSG00000209435	ENST00000386700	AL360230.20
ENSG00000221308	ENST00000408381	BX537333.1
ENSG00000199489	ENST00000362619	SNORD115-25
ENSG00000210204	ENST00000387469	AC105287.5
ENSG00000204610	ENST00000376695	TRIM15
ENSG00000204610	ENST00000376694	TRIM15
ENSG00000204610	ENST00000376688	TRIM15
ENSG00000204610	ENST00000376689	TRIM15
ENSG00000166783	ENST00000344181	KIAA0430
ENSG00000166783	ENST00000321370	KIAA0430
ENSG00000166783	ENST00000396368	KIAA0430
ENSG00000169031	ENST00000396572	COL4A3
ENSG00000169031	ENST00000315699	COL4A3
ENSG00000169031	ENST00000396574	COL4A3
ENSG00000169031	ENST00000335583	COL4A3
ENSG00000169031	ENST00000396578	COL4A3
ENSG00000169031	ENST00000328380	COL4A3
ENSG00000169031	ENST00000396588	COL4A3
ENSG00000169031	ENST00000304990	COL4A3
ENSG00000204613	ENST00000376706	TRIM10
ENSG00000204613	ENST00000376702	TRIM10
ENSG00000204613	ENST00000376704	TRIM10
ENSG00000202434	ENST00000365564	AC010746.8
ENSG00000147507	ENST00000403181	LYN
ENSG00000147507	ENST00000276497	LYN
ENSG00000213809	ENST00000408006	KLRK1
ENSG00000213809	ENST00000240618	KLRK1
ENSG00000213809	ENST00000396451	KLRK1
ENSG00000174898	ENST00000381613	TMEM146
ENSG00000174898	ENST00000381614	TMEM146
ENSG00000174898	ENST00000394548	TMEM146
ENSG00000174898	ENST00000309164	TMEM146
ENSG00000174898	ENST00000381624	TMEM146
ENSG00000166780	ENST00000300006	C16orf45
ENSG00000170248	ENST00000307296	PDCD6IP
ENSG00000167858	ENST00000338694	TEKT1
ENSG00000119283	ENST00000366652	TRIM67
ENSG00000119283	ENST00000366653	TRIM67
ENSG00000204614	ENST00000396581	TRIM40
ENSG00000204614	ENST00000307859	TRIM40
ENSG00000204614	ENST00000376724	TRIM40
ENSG00000156968	ENST00000287594	MPV17L
ENSG00000156968	ENST00000396385	MPV17L
ENSG00000177294	ENST00000321535	FBXO39
ENSG00000183929	ENST00000327449	DUSP5P
ENSG00000216004	ENST00000401185	AL359832.33
ENSG00000209081	ENST00000386346	AC139256.5
ENSG00000100353	ENST00000402116	EIF3D
ENSG00000100353	ENST00000405442	EIF3D
ENSG00000100353	ENST00000216190	EIF3D
ENSG00000100353	ENST00000397177	EIF3D
ENSG00000215811	ENST00000400948	AL139288.15
ENSG00000080845	ENST00000341277	DLGAP4
ENSG00000080845	ENST00000340491	DLGAP4
ENSG00000080845	ENST00000373907	DLGAP4
ENSG00000080845	ENST00000401952	DLGAP4
ENSG00000080845	ENST00000339266	DLGAP4
ENSG00000080845	ENST00000373913	DLGAP4
ENSG00000106399	ENST00000401447	RPA3
ENSG00000106399	ENST00000406109	RPA3
ENSG00000106399	ENST00000396682	RPA3
ENSG00000106399	ENST00000223129	RPA3
ENSG00000106399	ENST00000402771	RPA3
ENSG00000126226	ENST00000375457	PCID2
ENSG00000126226	ENST00000375459	PCID2
ENSG00000126226	ENST00000246506	PCID2
ENSG00000126226	ENST00000351317	PCID2
ENSG00000126226	ENST00000246505	PCID2
ENSG00000126226	ENST00000375477	PCID2
ENSG00000126226	ENST00000375479	PCID2
ENSG00000126226	ENST00000337344	PCID2
ENSG00000126226	ENST00000375462	PCID2
ENSG00000109814	ENST00000316423	UGDH
ENSG00000180735	ENST00000341332	AC021148.8
ENSG00000167904	ENST00000334667	TMEM68
ENSG00000131043	ENST00000373932	C20orf4
ENSG00000131043	ENST00000320849	C20orf4
ENSG00000131043	ENST00000397286	C20orf4
ENSG00000206579	ENST00000327381	XKR4
ENSG00000081052	ENST00000329438	COL4A4
ENSG00000081052	ENST00000329662	COL4A4
ENSG00000081052	ENST00000396625	COL4A4
