Ensembl Gene ID	Ensembl Transcript ID	Associated Gene Name
ENSG00000166840	ENST00000444580	GLYATL1
ENSG00000166840	ENST00000300079	GLYATL1
ENSG00000070190	ENST00000296414	DAPP1
ENSG00000165025	ENST00000375754	SYK
ENSG00000165025	ENST00000375751	SYK
ENSG00000165025	ENST00000375747	SYK
ENSG00000165025	ENST00000375746	SYK
ENSG00000228768	ENST00000412403	AC003101.1
ENSG00000129988	ENST00000217407	LBP
ENSG00000172301	ENST00000302362	C17orf79
ENSG00000172301	ENST00000378634	C17orf79
ENSG00000166797	ENST00000300030	FAM96A
ENSG00000166797	ENST00000380290	FAM96A
ENSG00000166797	ENST00000419657	FAM96A
ENSG00000145782	ENST00000274459	ATG12
ENSG00000145782	ENST00000379594	ATG12
ENSG00000189057	ENST00000411426	FAM111B
ENSG00000189057	ENST00000343597	FAM111B
ENSG00000189057	ENST00000435727	FAM111B
ENSG00000203345	ENST00000366170	AL021154.1-1
ENSG00000223865	ENST00000418931	HLA-DPB1
ENSG00000223865	ENST00000411942	HLA-DPB1
ENSG00000223865	ENST00000422592	HLA-DPB1
ENSG00000223865	ENST00000428835	HLA-DPB1
ENSG00000223865	ENST00000416804	HLA-DPB1
ENSG00000223865	ENST00000448578	HLA-DPB1
ENSG00000230187	ENST00000455491	RP11-291O7.1
ENSG00000100593	ENST00000216481	ISM2
ENSG00000100593	ENST00000346024	ISM2
ENSG00000100593	ENST00000393684	ISM2
ENSG00000100593	ENST00000412904	ISM2
ENSG00000100593	ENST00000429906	ISM2
ENSG00000100593	ENST00000342219	ISM2
ENSG00000100593	ENST00000456276	ISM2
ENSG00000109270	ENST00000226522	MAP2K1IP1
ENSG00000007968	ENST00000361729	E2F2
ENSG00000213747	ENST00000396055	RP13-278H16.2
ENSG00000177879	ENST00000316788	AP3S1
ENSG00000177879	ENST00000395548	AP3S1
ENSG00000108651	ENST00000261708	UTP6
ENSG00000160796	ENST00000450053	NBEAL2
ENSG00000160796	ENST00000292309	NBEAL2
ENSG00000160796	ENST00000383740	NBEAL2
ENSG00000160796	ENST00000296147	NBEAL2
ENSG00000160796	ENST00000416683	NBEAL2
ENSG00000160796	ENST00000443829	NBEAL2
ENSG00000160796	ENST00000451394	NBEAL2
ENSG00000160796	ENST00000441027	NBEAL2
ENSG00000160796	ENST00000445550	NBEAL2
ENSG00000160796	ENST00000423436	NBEAL2
ENSG00000224635	ENST00000422519	RP4-564F22.5
ENSG00000203344	ENST00000366169	AL021154.1-2
ENSG00000166801	ENST00000420244	FAM111A
ENSG00000166801	ENST00000423534	FAM111A
ENSG00000166801	ENST00000435774	FAM111A
ENSG00000166801	ENST00000361723	FAM111A
ENSG00000166801	ENST00000440740	FAM111A
ENSG00000203343	ENST00000366168	AL021154.1-3
ENSG00000165349	ENST00000374299	SLC7A3
ENSG00000165349	ENST00000298085	SLC7A3
ENSG00000235052	ENST00000451217	RP1-150O5.3
ENSG00000161813	ENST00000347328	LARP4
ENSG00000161813	ENST00000398473	LARP4
ENSG00000161813	ENST00000398464	LARP4
ENSG00000161813	ENST00000429001	LARP4
ENSG00000161813	ENST00000441650	LARP4
ENSG00000161813	ENST00000341915	LARP4
ENSG00000161813	ENST00000293618	LARP4
ENSG00000117318	ENST00000374561	ID3
ENSG00000196756	ENST00000440508	RP4-564F22.2
ENSG00000196756	ENST00000360896	RP4-564F22.2
ENSG00000196756	ENST00000436764	RP4-564F22.2
ENSG00000196756	ENST00000423536	RP4-564F22.2
ENSG00000196756	ENST00000449469	RP4-564F22.2
ENSG00000196756	ENST00000417578	RP4-564F22.2
ENSG00000196756	ENST00000414142	RP4-564F22.2
ENSG00000196756	ENST00000435718	RP4-564F22.2
ENSG00000196756	ENST00000413755	RP4-564F22.2
ENSG00000196756	ENST00000456953	RP4-564F22.2
ENSG00000196756	ENST00000424235	RP4-564F22.2
ENSG00000174429	ENST00000311955	ABRA
ENSG00000197880	ENST00000374555	MDS2
ENSG00000110042	ENST00000227451	DTX4
ENSG00000100362	ENST00000406910	PVALB
ENSG00000100362	ENST00000216200	PVALB
ENSG00000100362	ENST00000404171	PVALB
ENSG00000100362	ENST00000417718	PVALB
ENSG00000100362	ENST00000442775	PVALB
ENSG00000100362	ENST00000443735	PVALB
ENSG00000237519	ENST00000432902	AC026449.6
ENSG00000164031	ENST00000420137	DNAJB14
ENSG00000164031	ENST00000334223	DNAJB14
ENSG00000164031	ENST00000442697	DNAJB14
ENSG00000164031	ENST00000337833	DNAJB14
ENSG00000164031	ENST00000455208	DNAJB14
ENSG00000164031	ENST00000398991	DNAJB14
ENSG00000164031	ENST00000426476	DNAJB14
ENSG00000136275	ENST00000258776	C7orf69
ENSG00000136275	ENST00000418326	C7orf69
ENSG00000149923	ENST00000279387	PPP4C
ENSG00000229239	ENST00000451300	RP11-223J15.2
ENSG00000154188	ENST00000297450	ANGPT1
ENSG00000154188	ENST00000395820	ANGPT1
ENSG00000141979	ENST00000269881	CALR3
ENSG00000141979	ENST00000409035	CALR3
ENSG00000225507	ENST00000411911	AC069282.6
ENSG00000197629	ENST00000361050	MPEG1
ENSG00000224026	ENST00000396643	AP002358.3-1
ENSG00000230629	ENST00000429775	RP11-320L13.2
ENSG00000228216	ENST00000427745	RP11-367F23.1
ENSG00000100596	ENST00000216484	SPTLC2
ENSG00000230537	ENST00000423380	RP11-305L7.1
ENSG00000225802	ENST00000455673	AP002358.3-2
ENSG00000142676	ENST00000374550	RPL11
ENSG00000142676	ENST00000458455	RPL11
ENSG00000142676	ENST00000443624	RPL11
ENSG00000229324	ENST00000453086	RP5-1091N2.3
ENSG00000224796	ENST00000439737	RPL32P1
ENSG00000028528	ENST00000261889	SNX1
ENSG00000028528	ENST00000353874	SNX1
ENSG00000028528	ENST00000380285	SNX1
ENSG00000028528	ENST00000440389	SNX1
ENSG00000229694	ENST00000439438	RP11-305L7.6
ENSG00000229694	ENST00000437389	RP11-305L7.6
ENSG00000229694	ENST00000414768	RP11-305L7.6
ENSG00000229694	ENST00000421595	RP11-305L7.6
ENSG00000227536	ENST00000454743	RP5-1091N2.2
ENSG00000231461	ENST00000433582	HLA-DPA2
ENSG00000235408	ENST00000439232	SNORA71B
ENSG00000225091	ENST00000439912	SNORA71A
ENSG00000237422	ENST00000457976	RP11-305L7.3
ENSG00000234979	ENST00000417792	CITF22-24E5.1
ENSG00000105072	ENST00000221671	C19orf44
ENSG00000235641	ENST00000423719	C9orf73
ENSG00000183822	ENST00000330602	CTA-833B7.2
ENSG00000183822	ENST00000431290	CTA-833B7.2
ENSG00000228688	ENST00000441798	COL11A2P
ENSG00000230147	ENST00000430315	RP11-305L7.5
ENSG00000100601	ENST00000216489	ALKBH1
ENSG00000147164	ENST00000374281	SNX12
ENSG00000147164	ENST00000374274	SNX12
ENSG00000147164	ENST00000276105	SNX12
ENSG00000214797	ENST00000399003	AP002358.3-3
ENSG00000178691	ENST00000322652	SUZ12
ENSG00000149922	ENST00000395224	TBX6
ENSG00000149922	ENST00000279386	TBX6
ENSG00000149922	ENST00000421790	TBX6
ENSG00000235678	ENST00000417462	AP002358.3-4
ENSG00000147655	ENST00000276659	RSPO2
ENSG00000147655	ENST00000378439	RSPO2
ENSG00000176495	ENST00000313940	OR5AN1
ENSG00000224557	ENST00000435499	HLA-DPB2
ENSG00000224557	ENST00000435074	HLA-DPB2
ENSG00000119705	ENST00000238688	C14orf156
ENSG00000198261	ENST00000355911	AP003778.3-1
ENSG00000172324	ENST00000302040	OR5A2
ENSG00000148090	ENST00000375731	AUH
ENSG00000148090	ENST00000303617	AUH
ENSG00000148090	ENST00000422391	AUH
ENSG00000172901	ENST00000357872	AC034236.1
ENSG00000172901	ENST00000395528	AC034236.1
ENSG00000172901	ENST00000379578	AC034236.1
ENSG00000174365	ENST00000417205	SNHG11
ENSG00000174365	ENST00000453698	SNHG11
ENSG00000174365	ENST00000400436	SNHG11
ENSG00000174365	ENST00000359074	SNHG11
ENSG00000174365	ENST00000421599	SNHG11
ENSG00000174365	ENST00000449351	SNHG11
ENSG00000174365	ENST00000420006	SNHG11
ENSG00000174365	ENST00000440918	SNHG11
ENSG00000174365	ENST00000432153	SNHG11
ENSG00000174365	ENST00000437028	SNHG11
ENSG00000174365	ENST00000434729	SNHG11
ENSG00000174365	ENST00000418383	SNHG11
ENSG00000174365	ENST00000457218	SNHG11
ENSG00000174365	ENST00000442419	SNHG11
ENSG00000174365	ENST00000444816	SNHG11
ENSG00000172320	ENST00000302030	OR5A1
ENSG00000203589	ENST00000366398	RP5-886K2.1
ENSG00000225482	ENST00000425165	RP11-542E6.3
ENSG00000237398	ENST00000454398	HLA-DPA3
ENSG00000166884	ENST00000300127	OR4D6
ENSG00000176205	ENST00000313265	AP003778.3-2
ENSG00000230313	ENST00000414398	HCG24
ENSG00000230948	ENST00000413008	AP001331.1
ENSG00000164032	ENST00000296417	H2AFZ
ENSG00000164744	ENST00000453071	SUNC1
ENSG00000164744	ENST00000297325	SUNC1
ENSG00000164744	ENST00000395572	SUNC1
ENSG00000164744	ENST00000381040	SUNC1
ENSG00000164744	ENST00000453192	SUNC1
ENSG00000164744	ENST00000412142	SUNC1
ENSG00000164744	ENST00000412371	SUNC1
ENSG00000164744	ENST00000449896	SUNC1
ENSG00000164744	ENST00000438771	SUNC1
ENSG00000085872	ENST00000198939	CHERP
ENSG00000184481	ENST00000374259	FOXO4
ENSG00000184481	ENST00000374256	FOXO4
ENSG00000184481	ENST00000341558	FOXO4
ENSG00000184481	ENST00000399704	FOXO4
ENSG00000204989	ENST00000378245	OR4D8P
ENSG00000204989	ENST00000431137	OR4D8P
ENSG00000176200	ENST00000313253	OR4D11
ENSG00000090238	ENST00000398841	YPEL3
ENSG00000090238	ENST00000398838	YPEL3
ENSG00000172742	ENST00000329328	OR4D9
ENSG00000011007	ENST00000418390	TCEB3
ENSG00000011007	ENST00000374536	TCEB3
ENSG00000165030	ENST00000375724	NFIL3
ENSG00000165030	ENST00000297689	NFIL3
ENSG00000145358	ENST00000273990	DDIT4L
ENSG00000110048	ENST00000263847	OSBP
ENSG00000110048	ENST00000378235	OSBP
ENSG00000233081	ENST00000442072	RP11-440G5.2
ENSG00000204165	ENST00000374251	CXorf65
ENSG00000204165	ENST00000438526	CXorf65
ENSG00000100365	ENST00000248899	NCF4
ENSG00000100365	ENST00000397147	NCF4
ENSG00000100365	ENST00000336951	NCF4
ENSG00000100365	ENST00000439078	NCF4
ENSG00000100365	ENST00000447071	NCF4
ENSG00000100365	ENST00000415063	NCF4
ENSG00000100365	ENST00000439006	NCF4
ENSG00000102886	ENST00000406256	GDPD3
ENSG00000102886	ENST00000360688	GDPD3
ENSG00000185158	ENST00000327564	LRRC37B
ENSG00000185158	ENST00000341671	LRRC37B
ENSG00000185158	ENST00000394713	LRRC37B
ENSG00000100603	ENST00000416259	SNW1
ENSG00000100603	ENST00000261531	SNW1
ENSG00000236558	ENST00000449451	AC138655.6
ENSG00000104408	ENST00000220849	EIF3E
ENSG00000184261	ENST00000327876	KCNK12
ENSG00000236810	ENST00000427796	RP5-886K2.3
ENSG00000236810	ENST00000447961	RP5-886K2.3
ENSG00000169071	ENST00000375715	ROR2
ENSG00000169071	ENST00000375710	ROR2
ENSG00000169071	ENST00000375708	ROR2
ENSG00000164035	ENST00000296420	EMCN
ENSG00000164035	ENST00000305864	EMCN
ENSG00000157734	ENST00000325881	SNX22
ENSG00000157734	ENST00000380278	SNX22
ENSG00000235760	ENST00000435331	AC138655.4
ENSG00000235760	ENST00000439182	AC138655.4
ENSG00000127526	ENST00000409648	SLC35E1
ENSG00000127526	ENST00000436494	SLC35E1
ENSG00000127526	ENST00000248069	SLC35E1
ENSG00000127526	ENST00000421082	SLC35E1
ENSG00000127526	ENST00000436553	SLC35E1
ENSG00000127526	ENST00000431408	SLC35E1
ENSG00000127526	ENST00000355538	SLC35E1
ENSG00000057757	ENST00000246151	C1orf128
ENSG00000057757	ENST00000415372	C1orf128
ENSG00000057757	ENST00000374524	C1orf128
ENSG00000234002	ENST00000433479	AC138655.1
ENSG00000230979	ENST00000456046	AC079250.1
ENSG00000066084	ENST00000301180	DIP2B
ENSG00000066084	ENST00000455310	DIP2B
ENSG00000147168	ENST00000374202	IL2RG
ENSG00000147168	ENST00000276110	IL2RG
ENSG00000147168	ENST00000374191	IL2RG
ENSG00000147168	ENST00000374188	IL2RG
ENSG00000147168	ENST00000456850	IL2RG
ENSG00000225009	ENST00000454137	AC006509.6
ENSG00000224443	ENST00000419124	AC006509.4
ENSG00000166794	ENST00000300026	PPIB
ENSG00000228595	ENST00000429118	RP11-8I8.1
ENSG00000185641	ENST00000327878	AC034236.5-1
ENSG00000227399	ENST00000422570	RP11-118F2.2
ENSG00000224737	ENST00000413205	AC090616.13
ENSG00000224058	ENST00000420788	AC006509.7
ENSG00000164746	ENST00000430738	C7orf57
ENSG00000164746	ENST00000435376	C7orf57
ENSG00000164746	ENST00000420324	C7orf57
ENSG00000164746	ENST00000297327	C7orf57
ENSG00000164746	ENST00000348904	C7orf57
ENSG00000237306	ENST00000456856	RP11-118F2.3
ENSG00000213524	ENST00000394710	AC116407.18-1
ENSG00000145781	ENST00000274458	COMMD10
ENSG00000166889	ENST00000300146	PATL1
ENSG00000166889	ENST00000428532	PATL1
ENSG00000166889	ENST00000435054	PATL1
ENSG00000214708	ENST00000398832	AC090616.2
ENSG00000214708	ENST00000378607	AC090616.2
ENSG00000105085	ENST00000263390	MED26
ENSG00000105085	ENST00000453758	MED26
ENSG00000107643	ENST00000432379	MAPK8
ENSG00000107643	ENST00000429041	MAPK8
ENSG00000107643	ENST00000374189	MAPK8
ENSG00000107643	ENST00000426557	MAPK8
ENSG00000107643	ENST00000374176	MAPK8
ENSG00000107643	ENST00000395611	MAPK8
ENSG00000107643	ENST00000360332	MAPK8
ENSG00000107643	ENST00000374182	MAPK8
ENSG00000107643	ENST00000374179	MAPK8
ENSG00000107643	ENST00000374174	MAPK8
ENSG00000236409	ENST00000437305	AC094020.1
ENSG00000232916	ENST00000427352	AC109456.3-1
ENSG00000116062	ENST00000445503	MSH6
ENSG00000116062	ENST00000234420	MSH6
ENSG00000116062	ENST00000446255	MSH6
ENSG00000116062	ENST00000456246	MSH6
ENSG00000116062	ENST00000455383	MSH6
ENSG00000116062	ENST00000420813	MSH6
ENSG00000116062	ENST00000411819	MSH6
ENSG00000090054	ENST00000262554	SPTLC1
ENSG00000090054	ENST00000415466	SPTLC1
ENSG00000090054	ENST00000337841	SPTLC1
ENSG00000123268	ENST00000262053	ATF1
ENSG00000102882	ENST00000263025	MAPK3
ENSG00000102882	ENST00000322266	MAPK3
ENSG00000102882	ENST00000403394	MAPK3
ENSG00000102882	ENST00000395200	MAPK3
ENSG00000102882	ENST00000395202	MAPK3
ENSG00000102882	ENST00000395199	MAPK3
ENSG00000214046	ENST00000397349	C19orf42
ENSG00000214046	ENST00000358726	C19orf42
ENSG00000104412	ENST00000220853	TTC35
ENSG00000197734	ENST00000355883	C14orf178
ENSG00000197734	ENST00000439131	C14orf178
ENSG00000169118	ENST00000303052	CSNK1G1
ENSG00000169118	ENST00000447727	CSNK1G1
ENSG00000169118	ENST00000303032	CSNK1G1
ENSG00000138814	ENST00000394854	PPP3CA
ENSG00000138814	ENST00000394853	PPP3CA
ENSG00000138814	ENST00000323055	PPP3CA
ENSG00000186452	ENST00000398458	TMPRSS12
ENSG00000186452	ENST00000335572	TMPRSS12
ENSG00000224716	ENST00000415671	AC008372.6-1
ENSG00000072954	ENST00000187762	TMEM38A
ENSG00000100368	ENST00000262825	CSF2RB
ENSG00000100368	ENST00000403662	CSF2RB
ENSG00000100368	ENST00000406230	CSF2RB
ENSG00000100368	ENST00000421539	CSF2RB
ENSG00000185432	ENST00000332160	METTL7A
ENSG00000185432	ENST00000433599	METTL7A
ENSG00000229135	ENST00000434268	AL354751.7-1
ENSG00000232179	ENST00000415057	RP11-100G15.2
ENSG00000164841	ENST00000297459	TMEM74
ENSG00000214511	ENST00000398455	HIGD1C
ENSG00000228069	ENST00000432119	RP11-100G15.3
ENSG00000174417	ENST00000311762	TRHR
ENSG00000092421	ENST00000343348	SEMA6A
ENSG00000092421	ENST00000257414	SEMA6A
ENSG00000092421	ENST00000282394	SEMA6A
ENSG00000063761	ENST00000341211	ADCK1
ENSG00000063761	ENST00000238561	ADCK1
ENSG00000063761	ENST00000393639	ADCK1
ENSG00000238288	ENST00000431980	RP11-100G15.4
ENSG00000227321	ENST00000431728	RP11-100G15.6
ENSG00000227321	ENST00000437913	RP11-100G15.6
ENSG00000170471	ENST00000262879	KIAA1219
ENSG00000170471	ENST00000397042	KIAA1219
ENSG00000170471	ENST00000397038	KIAA1219
ENSG00000170471	ENST00000304939	KIAA1219
ENSG00000170471	ENST00000397040	KIAA1219
ENSG00000170471	ENST00000438490	KIAA1219
ENSG00000183696	ENST00000416681	UPP1
ENSG00000183696	ENST00000331803	UPP1
ENSG00000183696	ENST00000432131	UPP1
ENSG00000183696	ENST00000457596	UPP1
ENSG00000183696	ENST00000341253	UPP1
ENSG00000183696	ENST00000395564	UPP1
ENSG00000183696	ENST00000429491	UPP1
ENSG00000183696	ENST00000421046	UPP1
ENSG00000183696	ENST00000395560	UPP1
ENSG00000183696	ENST00000436673	UPP1
ENSG00000183696	ENST00000444999	UPP1
ENSG00000183696	ENST00000417464	UPP1
ENSG00000234537	ENST00000412768	RP11-100G15.7
ENSG00000172289	ENST00000307552	OR10V1
ENSG00000181555	ENST00000409792	SETD2
ENSG00000181555	ENST00000431180	SETD2
ENSG00000181555	ENST00000330022	SETD2
ENSG00000181555	ENST00000451092	SETD2
ENSG00000181555	ENST00000445387	SETD2
ENSG00000181555	ENST00000412450	SETD2
ENSG00000120526	ENST00000239690	NUDCD1
ENSG00000120526	ENST00000427660	NUDCD1
ENSG00000166803	ENST00000380258	KIAA0101
ENSG00000166803	ENST00000300035	KIAA0101
ENSG00000232254	ENST00000447905	CITF22-45C1.3
ENSG00000188039	ENST00000420818	NWD1
ENSG00000188039	ENST00000438489	NWD1
ENSG00000188039	ENST00000379808	NWD1
ENSG00000188039	ENST00000339803	NWD1
ENSG00000214865	ENST00000399145	AC092671.2
ENSG00000215403	ENST00000400221	LL22NC01-81G9.3
ENSG00000229482	ENST00000440976	AC007056.4-1
ENSG00000225511	ENST00000367276	C9orf44
ENSG00000225511	ENST00000417983	C9orf44
ENSG00000225511	ENST00000416438	C9orf44
ENSG00000225511	ENST00000438322	C9orf44
ENSG00000225511	ENST00000430945	C9orf44
ENSG00000225511	ENST00000421234	C9orf44
ENSG00000225511	ENST00000444476	C9orf44
ENSG00000225511	ENST00000434944	C9orf44
ENSG00000205585	ENST00000380784	AC007056.4-2
ENSG00000103671	ENST00000261884	TRIP4
ENSG00000166900	ENST00000337979	STX3
ENSG00000166900	ENST00000300150	STX3
ENSG00000166900	ENST00000437946	STX3
ENSG00000185264	ENST00000442538	C22orf33
ENSG00000185264	ENST00000405091	C22orf33
ENSG00000185264	ENST00000402860	C22orf33
ENSG00000185264	ENST00000330078	C22orf33
ENSG00000185264	ENST00000381821	C22orf33
ENSG00000185264	ENST00000420763	C22orf33
ENSG00000011009	ENST00000374514	LYPLA2
ENSG00000011009	ENST00000374503	LYPLA2
ENSG00000011009	ENST00000400061	LYPLA2
ENSG00000011009	ENST00000374506	LYPLA2
ENSG00000011009	ENST00000374502	LYPLA2
ENSG00000011009	ENST00000374505	LYPLA2
ENSG00000011009	ENST00000420982	LYPLA2
ENSG00000011009	ENST00000421070	LYPLA2
ENSG00000011009	ENST00000374501	LYPLA2
ENSG00000236717	ENST00000415471	RP11-100G15.10
ENSG00000224809	ENST00000414425	RP11-62C3.5
ENSG00000110911	ENST00000262051	SLC11A2
ENSG00000110911	ENST00000394904	SLC11A2
ENSG00000110911	ENST00000262052	SLC11A2
ENSG00000214877	ENST00000399160	AL136097.10
ENSG00000120533	ENST00000339942	ENY2
ENSG00000102879	ENST00000219150	CORO1A
ENSG00000102879	ENST00000421578	CORO1A
ENSG00000102879	ENST00000440463	CORO1A
ENSG00000197575	ENST00000359659	RPS17P2
ENSG00000236115	ENST00000457003	RP11-62C3.6
ENSG00000126858	ENST00000358365	RHOT1
ENSG00000126858	ENST00000354266	RHOT1
ENSG00000126858	ENST00000394692	RHOT1
ENSG00000126858	ENST00000333942	RHOT1
ENSG00000230431	ENST00000438991	AC122716.2
ENSG00000021645	ENST00000330071	NRXN3
ENSG00000021645	ENST00000332068	NRXN3
ENSG00000021645	ENST00000335750	NRXN3
ENSG00000021645	ENST00000428277	NRXN3
ENSG00000021645	ENST00000281127	NRXN3
ENSG00000021645	ENST00000440563	NRXN3
ENSG00000232769	ENST00000428465	AC137600.2
ENSG00000232769	ENST00000445069	AC137600.2
ENSG00000180357	ENST00000416172	ZNF609
ENSG00000180357	ENST00000326648	ZNF609
ENSG00000153064	ENST00000322953	BANK1
ENSG00000153064	ENST00000428908	BANK1
ENSG00000153064	ENST00000444316	BANK1
ENSG00000128311	ENST00000249042	TST
ENSG00000128311	ENST00000403892	TST
ENSG00000128311	ENST00000413912	TST
ENSG00000128311	ENST00000438203	TST
ENSG00000127511	ENST00000379803	SIN3B
ENSG00000127511	ENST00000248054	SIN3B
ENSG00000169570	ENST00000304058	DTWD2
ENSG00000128805	ENST00000374172	ARHGAP22
ENSG00000128805	ENST00000374170	ARHGAP22
ENSG00000128805	ENST00000249601	ARHGAP22
ENSG00000128805	ENST00000417912	ARHGAP22
ENSG00000128805	ENST00000374167	ARHGAP22
ENSG00000128805	ENST00000417247	ARHGAP22
ENSG00000128805	ENST00000422092	ARHGAP22
ENSG00000128805	ENST00000435790	ARHGAP22
ENSG00000234964	ENST00000458175	AP000640.5-1
ENSG00000197744	ENST00000354355	AC008629.7-1
ENSG00000166902	ENST00000300151	MRPL16
ENSG00000180304	ENST00000326005	OAZ2
ENSG00000180304	ENST00000403937	OAZ2
ENSG00000184634	ENST00000374080	MED12
ENSG00000184634	ENST00000333646	MED12
ENSG00000184634	ENST00000374102	MED12
ENSG00000184634	ENST00000429213	MED12
ENSG00000184634	ENST00000430072	MED12
ENSG00000184634	ENST00000439750	MED12
ENSG00000184634	ENST00000444034	MED12
ENSG00000228424	ENST00000414304	AC009396.5
ENSG00000134812	ENST00000257248	GIF
ENSG00000211448	ENST00000388838	DIO2
ENSG00000211448	ENST00000422005	DIO2
ENSG00000211448	ENST00000438257	DIO2
ENSG00000211448	ENST00000388839	DIO2
ENSG00000211448	ENST00000388841	DIO2
ENSG00000128309	ENST00000397129	MPST
ENSG00000128309	ENST00000404802	MPST
ENSG00000128309	ENST00000401419	MPST
ENSG00000128309	ENST00000341116	MPST
ENSG00000128309	ENST00000404393	MPST
ENSG00000128309	ENST00000429360	MPST
ENSG00000128309	ENST00000421853	MPST
ENSG00000128309	ENST00000402334	MPST
ENSG00000128309	ENST00000397225	MPST
ENSG00000128309	ENST00000452571	MPST
ENSG00000128309	ENST00000437888	MPST
ENSG00000128309	ENST00000446076	MPST
ENSG00000231307	ENST00000421346	RPS3P2
ENSG00000234760	ENST00000446409	AL035419.12
ENSG00000172869	ENST00000311085	DMXL1
ENSG00000205038	ENST00000426474	PKHD1L1
ENSG00000205038	ENST00000378402	PKHD1L1
ENSG00000182035	ENST00000373349	ADIG
ENSG00000182035	ENST00000373348	ADIG
ENSG00000182035	ENST00000416116	ADIG
ENSG00000134827	ENST00000257264	TCN1
ENSG00000127533	ENST00000248076	F2RL3
ENSG00000196305	ENST00000443024	IARS
ENSG00000196305	ENST00000375643	IARS
ENSG00000196305	ENST00000375660	IARS
ENSG00000196305	ENST00000447699	IARS
ENSG00000196305	ENST00000451588	IARS
ENSG00000196305	ENST00000375629	IARS
ENSG00000196305	ENST00000375632	IARS
ENSG00000196305	ENST00000421189	IARS
ENSG00000196305	ENST00000436450	IARS
ENSG00000196305	ENST00000375627	IARS
ENSG00000196305	ENST00000449893	IARS
ENSG00000196305	ENST00000395554	IARS
ENSG00000196305	ENST00000430417	IARS
ENSG00000196305	ENST00000434142	IARS
ENSG00000227398	ENST00000429315	RP11-447D11.2
ENSG00000166831	ENST00000300069	RBPMS2
ENSG00000214793	ENST00000398993	AP002347.3
ENSG00000213959	ENST00000397037	RP5-1100H13.3
ENSG00000214788	ENST00000398992	AP000790.4
ENSG00000149507	ENST00000278855	PLAC1L
ENSG00000124143	ENST00000373345	C20orf95
ENSG00000124143	ENST00000243967	C20orf95
ENSG00000124143	ENST00000373346	C20orf95
ENSG00000124143	ENST00000414158	C20orf95
ENSG00000124143	ENST00000425904	C20orf95
ENSG00000231906	ENST00000412463	RP11-541M12.3
ENSG00000236800	ENST00000440750	RP11-534L6.2
ENSG00000179869	ENST00000417403	ABCA13
ENSG00000179869	ENST00000435803	ABCA13
ENSG00000179869	ENST00000319379	ABCA13
ENSG00000179869	ENST00000437566	ABCA13
ENSG00000179869	ENST00000453246	ABCA13
ENSG00000179869	ENST00000411975	ABCA13
ENSG00000179869	ENST00000435451	ABCA13
ENSG00000138821	ENST00000424970	SLC39A8
ENSG00000138821	ENST00000356736	SLC39A8
ENSG00000138821	ENST00000394833	SLC39A8
ENSG00000235953	ENST00000429562	AC116407.18-2
ENSG00000138081	ENST00000434234	FBXO11
ENSG00000138081	ENST00000405808	FBXO11
ENSG00000138081	ENST00000402508	FBXO11
ENSG00000138081	ENST00000403359	FBXO11
ENSG00000138081	ENST00000443368	FBXO11
ENSG00000138081	ENST00000316377	FBXO11
ENSG00000138081	ENST00000434523	FBXO11
ENSG00000138081	ENST00000430590	FBXO11
ENSG00000138081	ENST00000423594	FBXO11
ENSG00000138081	ENST00000424163	FBXO11
ENSG00000138081	ENST00000427555	FBXO11
ENSG00000138081	ENST00000432305	FBXO11
ENSG00000138081	ENST00000378314	FBXO11
ENSG00000169627	ENST00000395175	BOLA2B
ENSG00000169627	ENST00000380616	BOLA2B
ENSG00000169627	ENST00000305321	BOLA2B
ENSG00000149516	ENST00000278865	MS4A3
ENSG00000149516	ENST00000358152	MS4A3
ENSG00000149516	ENST00000434842	MS4A3
ENSG00000149516	ENST00000395032	MS4A3
ENSG00000100629	ENST00000281129	C14orf145
ENSG00000100629	ENST00000435851	C14orf145
ENSG00000100629	ENST00000393619	C14orf145
ENSG00000100629	ENST00000216517	C14orf145
ENSG00000100629	ENST00000327841	C14orf145
ENSG00000117308	ENST00000313298	GALE
ENSG00000117308	ENST00000374498	GALE
ENSG00000117308	ENST00000374497	GALE
ENSG00000117308	ENST00000426964	GALE
ENSG00000117308	ENST00000456977	GALE
ENSG00000117308	ENST00000429356	GALE
ENSG00000117308	ENST00000418277	GALE
ENSG00000117308	ENST00000425913	GALE
ENSG00000117308	ENST00000445705	GALE
ENSG00000141314	ENST00000431505	RHBDL3
ENSG00000141314	ENST00000269051	RHBDL3
ENSG00000101438	ENST00000217420	SLC32A1
ENSG00000140451	ENST00000268043	C15orf20
ENSG00000140451	ENST00000333425	C15orf20
ENSG00000140451	ENST00000448035	C15orf20
ENSG00000100379	ENST00000403888	KCTD17
ENSG00000100379	ENST00000402077	KCTD17
ENSG00000100379	ENST00000352736	KCTD17
ENSG00000100379	ENST00000248903	KCTD17
ENSG00000100379	ENST00000421900	KCTD17
ENSG00000100379	ENST00000456470	KCTD17
ENSG00000100379	ENST00000431531	KCTD17
ENSG00000100379	ENST00000422645	KCTD17
ENSG00000160111	ENST00000443236	CPAMD8
ENSG00000160111	ENST00000291440	CPAMD8
ENSG00000160111	ENST00000388925	CPAMD8
ENSG00000160111	ENST00000431194	CPAMD8
ENSG00000050426	ENST00000262055	LETMD1
ENSG00000050426	ENST00000418425	LETMD1
ENSG00000050426	ENST00000448283	LETMD1
ENSG00000050426	ENST00000380135	LETMD1
