UniProtKB	P54289	CACNA2D1		GO:0005245	PMID:11160515	IDA		F	Voltage-dependent calcium channel subunit alpha-2/delta-1	CA2D1_HUMAN|CACNA2D1|CACNL2A|CCHL2A|IPI00953206|IPI00953262|IPI00953650|IPI00978064|IPI01015859|MHS3|Q17R45|Q9UD80|Q9UD81|Q9UD82	protein	taxon:9606	20061218	UniProtKB
UniProtKB	P62955	CACNG7		GO:0005245	PMID:11170751	NAS		F	Voltage-dependent calcium channel gamma-7 subunit	CACNG7|CCG7_HUMAN|IPI00011071|Q52LL8|Q8VBX3|Q8WXS6|Q9BXT1	protein	taxon:9606	20041119	UniProtKB
UniProtKB	Q01668	CACNA1D		GO:0005245	PMID:11160515	IDA		F	Voltage-dependent L-type calcium channel subunit alpha-1D	CAC1D_HUMAN|CACH3|CACN4|CACNA1D|CACNL1A2|CCHL1A2|IPI00009008|IPI00216354|Q13916|Q13931|Q9UDC3	protein	taxon:9606	20061218	UniProtKB
UniProtKB	Q02641	CACNB1		GO:0005245	PMID:1385409	TAS		F	Voltage-dependent L-type calcium channel subunit beta-1	A8K114|CACB1_HUMAN|CACNB1|CACNLB1|IPI00183965|IPI00219983|IPI00219984|O15331|Q02639|Q02640|Q8N3X9|Q9C085|Q9UD79	protein	taxon:9606	20030904	PINC
UniProtKB	Q06432	CACNG1		GO:0005245	GO_REF:0000002|InterPro:IPR005421	IEA	InterPro:IPR005421	F	Voltage-dependent calcium channel gamma-1 subunit	B2R9N3|CACNG1|CACNLG|CCG1_HUMAN|IPI00030935|Q14D59	protein	taxon:9606	20120107	InterPro
UniProtKB	Q08289	CACNB2		GO:0005245	GO_REF:0000019|Ensembl:ENSRNOP00000037354	IEA	Ensembl:ENSRNOP00000037354	F	Voltage-dependent L-type calcium channel subunit beta-2	A6PVM5|A6PVM8|CACB2_HUMAN|CACNB2|CACNLB2|IPI00000867|IPI00218399|IPI00218400|IPI00218401|IPI00218402|IPI00218404|IPI00218405|IPI00409678|MYSB|O00304|Q5VVG9|Q5VVH0|Q5VWV6|Q8WX81|Q96NZ3|Q96NZ4|Q96NZ5|Q9BWU2|Q9HD32|Q9Y340|Q9Y341	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q13936	CACNA1C		GO:0005245	PMID:12130699	IDA		F	Voltage-dependent L-type calcium channel subunit alpha-1C	B2RUT3|CAC1C_HUMAN|CACH2|CACN2|CACNA1C|CACNL1A1|CCHL1A1|IPI00016709|IPI00216095|IPI00607583|IPI00744784|IPI00793099|IPI00793792|IPI00794300|IPI00794357|IPI00797606|IPI00798235|IPI00827513|IPI00827543|IPI00827553|IPI00827578|IPI00827633|IPI00827681|IPI00827766|IPI00827775|IPI00827851|IPI00827855|IPI00827887|IPI00827942|IPI00827956|IPI00827998|IPI00828000|IPI00828035|IPI00828116|IPI00828128|IPI00828174|IPI00828206|IPI00828210|IPI00853140|IPI00900275|IPI00954938|IPI01009352|Q13917|Q13918|Q13919|Q13920|Q13921|Q13922|Q13923|Q13924|Q13925|Q13926|Q13927|Q13928|Q13929|Q13930|Q13932|Q13933|Q14743|Q14744|Q15877|Q4VMI7|Q4VMI8|Q4VMI9|Q6PKM7|Q8N6C0|Q99025|Q99241|Q99875	protein	taxon:9606	20061215	UniProtKB
UniProtKB	Q13936	CACNA1C		GO:0005245	PMID:8392192	IDA		F	Voltage-dependent L-type calcium channel subunit alpha-1C	B2RUT3|CAC1C_HUMAN|CACH2|CACN2|CACNA1C|CACNL1A1|CCHL1A1|IPI00016709|IPI00216095|IPI00607583|IPI00744784|IPI00793099|IPI00793792|IPI00794300|IPI00794357|IPI00797606|IPI00798235|IPI00827513|IPI00827543|IPI00827553|IPI00827578|IPI00827633|IPI00827681|IPI00827766|IPI00827775|IPI00827851|IPI00827855|IPI00827887|IPI00827942|IPI00827956|IPI00827998|IPI00828000|IPI00828035|IPI00828116|IPI00828128|IPI00828174|IPI00828206|IPI00828210|IPI00853140|IPI00900275|IPI00954938|IPI01009352|Q13917|Q13918|Q13919|Q13920|Q13921|Q13922|Q13923|Q13924|Q13925|Q13926|Q13927|Q13928|Q13929|Q13930|Q13932|Q13933|Q14743|Q14744|Q15877|Q4VMI7|Q4VMI8|Q4VMI9|Q6PKM7|Q8N6C0|Q99025|Q99241|Q99875	protein	taxon:9606	20070122	UniProtKB
UniProtKB	Q19QY8	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	Uncharacterized protein	CACNA1G|E7EPR0|IPI00965676|Q19QY8_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19QZ1	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 473	CACNA1G|IPI00964641|Q19QZ1_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19QZ3	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	Uncharacterized protein	CACNA1G|IPI00966433|Q19QZ3_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19QZ4	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 409	CACNA1G|IPI00966790|Q19QZ4_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19QZ6	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	Uncharacterized protein	CACNA1G|IPI01010803|Q19QZ6_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19QZ7	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	Uncharacterized protein	CACNA1G|IPI00966996|Q19QZ7_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R00	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	Uncharacterized protein	CACNA1G|IPI00966975|Q19R00_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R01	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 209	CACNA1G|IPI00967763|Q19R01_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R04	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 184	CACNA1G|IPI00966310|Q19R04_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R05	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 177	CACNA1G|IPI00965139|Q19R05_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R06	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 169	CACNA1G|IPI00968035|Q19R06_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R07	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 157	CACNA1G|IPI01012623|Q19R07_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R09	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 145	CACNA1G|IPI00967839|Q19R09_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q19R10	CACNA1G		GO:0005245	GO_REF:0000002|InterPro:IPR002077	IEA	InterPro:IPR002077	F	T calcium channel alpha 1G subunit variant 137	CACNA1G|IPI00964039|Q19R10_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q8IZS8	CACNA2D3		GO:0005245	GO_REF:0000019|Ensembl:ENSRNOP00000042602	IEA	Ensembl:ENSRNOP00000042602	F	Voltage-dependent calcium channel subunit alpha-2/delta-3	B2RPL6|CA2D3_HUMAN|CACNA2D3|IPI00302181|IPI00790775|IPI00796068|Q9NY16|Q9NY18	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q8NHX9	TPCN2		GO:0005245	GO_REF:0000024|UniProtKB:Q8BWC0	ISS	UniProtKB:Q8BWC0	F	Two pore calcium channel protein 2	IPI00169371|Q9NT82|TPC2|TPC2_HUMAN|TPCN2	protein	taxon:9606	20110629	UniProtKB
UniProtKB	Q8WXS5	CACNG8		GO:0005245	PMID:11170751	NAS		F	Voltage-dependent calcium channel gamma-8 subunit	CACNG6|CACNG8|CCG8_HUMAN|IPI00103604|Q9BXT0|Q9BY23	protein	taxon:9606	20021105	UniProtKB
UniProtKB	Q9BXT2	CACNG6		GO:0005245	PMID:11170751	NAS		F	Voltage-dependent calcium channel gamma-6 subunit	CACNG6|CCG6_HUMAN|IPI00011072	protein	taxon:9606	20010920	UniProtKB
UniProtKB	Q9NY47	CACNA2D2		GO:0005245	GO_REF:0000019|Ensembl:ENSMUSP00000130647	IEA	Ensembl:ENSMUSP00000130647	F	Voltage-dependent calcium channel subunit alpha-2/delta-2	A7MD15|CA2D2_HUMAN|CACNA2D2|IPI00410600|IPI00479758|IPI00794469|IPI00796052|IPI00946159|KIAA0558|Q9NY48|Q9UEW0|Q9Y268	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q9P0X4	CACNA1I		GO:0005245	PMID:10454147	TAS		F	Voltage-dependent T-type calcium channel subunit alpha-1I	B0QY12|B0QY13|B0QY14|CAC1I_HUMAN|CACNA1I|IPI00152899|IPI00217484|IPI00412316|IPI00938135|KIAA1120|O95504|Q5JZ88|Q7Z6S9|Q8NFX6|Q9NZC8|Q9UH15|Q9UH30|Q9ULU9|Q9UNE6	protein	taxon:9606	20050308	PINC
UniProtKB	Q9UBN1	CACNG4		GO:0005245	GO_REF:0000002|InterPro:IPR005423	IEA	InterPro:IPR005423	F	Voltage-dependent calcium channel gamma-4 subunit	B2RCK0|CACNG4|CCG4_HUMAN|IPI00002685	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9UF02	CACNG5		GO:0005245	PMID:10613843	TAS		F	Voltage-dependent calcium channel gamma-5 subunit	A8K2A6|CACNG5|CCG5_HUMAN|IPI00004272|Q547R3|Q8WXS7|Q9UHM3	protein	taxon:9606	20030904	PINC
UniProtKB	Q9Y698	CACNG2		GO:0005245	GO_REF:0000019|Ensembl:ENSMUSP00000019290	IEA	Ensembl:ENSMUSP00000019290	F	Voltage-dependent calcium channel gamma-2 subunit	CACNG2|CCG2_HUMAN|IPI00001962|Q2M1M1|Q5TGT3|Q9UGZ7	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	A6PVM6	CACNB2		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	A6PVM6_HUMAN|CACNB2|IPI00479687|RP11-383B4.2-009	protein	taxon:9606	20120107	InterPro
UniProtKB	A6PVM7	CACNB2		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	A6PVM7_HUMAN|CACNB2|IPI00853583|RP11-383B4.2-010	protein	taxon:9606	20120107	InterPro
UniProtKB	B4DG40	CACNB4		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	B4DG40_HUMAN|CACNB4|IPI00924684	protein	taxon:9606	20120107	InterPro
UniProtKB	C9J224	CACNB4		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	C9J224_HUMAN|CACNB4|IPI00925611	protein	taxon:9606	20120107	InterPro
UniProtKB	C9JAV5	CACNA2D3		GO:0005245	GO_REF:0000019|Ensembl:ENSRNOP00000042602	IEA	Ensembl:ENSRNOP00000042602	F	Uncharacterized protein	C9JAV5_HUMAN|CACNA2D3|IPI00946394	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E7EN11	CACNB4		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB4|E7EN11_HUMAN|IPI00478791	protein	taxon:9606	20120107	InterPro
UniProtKB	E7ENS1	CACNB2		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB2|E7ENS1_HUMAN|IPI00479687	protein	taxon:9606	20120107	InterPro
UniProtKB	F5GZW7	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F5GZW7_HUMAN|IPI01012618	protein	taxon:9606	20120107	InterPro
UniProtKB	F5H0X0	CACNA1C		GO:0005245	GO_REF:0000002|InterPro:IPR005451	IEA	InterPro:IPR005451	F	Uncharacterized protein	CACNA1C|F5H0X0_HUMAN|IPI01018730	protein	taxon:9606	20120107	InterPro
UniProtKB	F5H1H9	RYR1		GO:0005245	GO_REF:0000019|Ensembl:ENSMUSP00000032813	IEA	Ensembl:ENSMUSP00000032813	F	Uncharacterized protein	F5H1H9_HUMAN|IPI01010330|RYR1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	F5H2P6	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F5H2P6_HUMAN|IPI01013850	protein	taxon:9606	20120107	InterPro
UniProtKB	F5H6X1	CACNB1		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB1|F5H6X1_HUMAN|IPI01015492	protein	taxon:9606	20120107	InterPro
UniProtKB	F8VNV8	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F8VNV8_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F8VSG3	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F8VSG3_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F8VU10	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F8VU10_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F8VUW8	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F8VUW8_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F8VV14	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F8VV14_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F8VWK1	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F8VWK1_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F8W0F8	CACNB3		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB3|F8W0F8_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F8WA06	CACNB4		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	CACNB4|F8WA06_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	F6RH32	CACNA1B		GO:0005245	GO_REF:0000019|Ensembl:ENSMUSP00000037416	IEA	Ensembl:ENSMUSP00000037416	F	Uncharacterized protein	CACNA1B|F6RH32_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	A7BJ74	CACNB4		GO:0005245	GO_REF:0000002|InterPro:IPR000584	IEA	InterPro:IPR000584	F	Uncharacterized protein	A7BJ74_HUMAN|CACNB4|IPI00927467	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9NQW8	CNGB3		GO:0005223	GO_REF:0000019|Ensembl:ENSMUSP00000100064	IEA	Ensembl:ENSMUSP00000100064	F	Cyclic nucleotide-gated cation channel beta-3	C9JA51|CNGB3|CNGB3_HUMAN|IPI00409767|IPI00746960|Q9NRE9	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P29972	AQP1		GO:0005223	PMID:14561230	IDA		F	Aquaporin-1	AQP1|AQP1_HUMAN|B5BU39|CHIP28|IPI00024689|Q8TBI5|Q8TDC1	protein	taxon:9606	20100316	UniProtKB
UniProtKB	P21817	RYR1		GO:0015278	PMID:9030597	TAS		F	Ryanodine receptor 1	IPI00220558|IPI00334799|IPI00783826|Q16314|Q16368|Q9NPK1|Q9P1U4|RYDR|RYR1|RYR1_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	Q92736	RYR2		GO:0015278	PMID:17921453	IDA		F	Ryanodine receptor 2	IPI00023217|IPI00218501|Q15411|Q546N8|Q5T3P2|RYR2|RYR2_HUMAN	protein	taxon:9606	20090203	BHF-UCL
UniProtKB	Q8WXH2	JPH3		GO:0015278	GO_REF:0000019|Ensembl:ENSMUSP00000026357	IEA	Ensembl:ENSMUSP00000026357	F	Junctophilin-3	D3DUN2|IPI00166646|IPI00218117|JP3|JPH3|JPH3_HUMAN|Q8N471|Q9HDC3|Q9HDC4|TNRC22	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q15413	RYR3		GO:0015278	PMID:9395096	TAS		F	Ryanodine receptor 3	HBRR|IPI00217188|IPI00329784|IPI00893362|O15175|Q15412|RYR3|RYR3_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	Q14644	RASA3		GO:0015278	PMID:10828023	IDA		F	Ras GTPase-activating protein 3	A6NL15|IPI01018718|Q8IUY2|RASA3|RASA3_HUMAN	protein	taxon:9606	20090520	BHF-UCL
UniProtKB	Q9BR39	JPH2		GO:0015278	PMID:20095964	IDA		F	Junctophilin-2	E1P5X1|IPI00176532|IPI00218603|JP2|JPH2|JPH2_HUMAN|O95913|Q5JY74|Q9UJN4	protein	taxon:9606	20110815	UniProtKB
UniProtKB	B4DIC1	JPH3		GO:0015278	GO_REF:0000019|Ensembl:ENSMUSP00000026357	IEA	Ensembl:ENSMUSP00000026357	F	cDNA FLJ58183, highly similar to Junctophilin-3	B4DIC1_HUMAN|IPI00643519|JPH3	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	O95264	HTR3B		GO:0005232	Reactome:REACT_25246	TAS		F	5-hydroxytryptamine receptor 3B	5HT3B_HUMAN|B0YJ23|HTR3B|IPI00005673|IPI00876974|Q0VJC3	protein	taxon:9606	20100923	Reactome
UniProtKB	P46098	HTR3A		GO:0005232	Reactome:REACT_25246	TAS		F	5-hydroxytryptamine receptor 3A	5HT3A_HUMAN|5HT3R|HTR3|HTR3A|IPI00179555|IPI00748737|O60854|Q99918|Q9BSZ9	protein	taxon:9606	20100923	Reactome
UniProtKB	Q70Z44	HTR3D		GO:0005232	Reactome:REACT_25246	TAS		F	5-hydroxytryptamine receptor 3D	5HT3D_HUMAN|C9J2I6|HTR3D|IPI00376256|IPI00429176|IPI00877166|Q495N5|Q495N6|Q7Z6B3	protein	taxon:9606	20100923	Reactome
UniProtKB	Q8WXA8	HTR3C		GO:0005232	Reactome:REACT_25246	TAS		F	5-hydroxytryptamine receptor 3C	5HT3C_HUMAN|A2RRR5|HTR3C|IPI00103496	protein	taxon:9606	20100923	Reactome
UniProtKB	A5X5Y0	HTR3E		GO:0005232	Reactome:REACT_25246	TAS		F	5-hydroxytryptamine receptor 3E	5HT3E_HUMAN|HTR3E|IPI00376255|IPI00876853|IPI00877063|IPI00877086|Q495G1|Q495G3|Q6V706|Q6V707|Q7Z6B2	protein	taxon:9606	20100923	Reactome
UniProtKB	Q96SF2	CCT8L2		GO:0005253	PMID:10585773	TAS		F	Putative T-complex protein 1 subunit theta-like 2	A4QPH3|CCT8L2|CESK1|IPI00979247|Q9UJS3|TCPQM_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	Q13520	AQP6		GO:0005253	Reactome:REACT_23883	EXP		F	Aquaporin-6	AQP2L|AQP6|AQP6_HUMAN|IPI00013717	protein	taxon:9606	20110825	Reactome
UniProtKB	P62942	FKBP1A		GO:0005219	PMID:11322937	TAS		F	Peptidyl-prolyl cis-trans isomerase FKBP1A	D3DVW6|FKB1A_HUMAN|FKBP1|FKBP12|FKBP1A|IPI00413778|P20071|Q4VC47|Q6FGD9|Q6LEU3|Q9H103|Q9H566	protein	taxon:9606	20080827	BHF-UCL
UniProtKB	P68106	FKBP1B		GO:0005219	PMID:11322937	TAS		F	Peptidyl-prolyl cis-trans isomerase FKBP1B	FKB1B_HUMAN|FKBP12.6|FKBP1B|FKBP1L|FKBP9|IPI00073704|IPI00396151|OTK4|Q13664|Q16645|Q53TM2|Q9BQ40	protein	taxon:9606	20080827	BHF-UCL
UniProtKB	P21817	RYR1		GO:0005219	GO_REF:0000024|UniProtKB:Q9R272	ISS	UniProtKB:Q9R272	F	Ryanodine receptor 1	IPI00220558|IPI00334799|IPI00783826|Q16314|Q16368|Q9NPK1|Q9P1U4|RYDR|RYR1|RYR1_HUMAN	protein	taxon:9606	20090204	BHF-UCL
UniProtKB	P21817	RYR1		GO:0005219	GO_REF:0000024|UniProtKB:E9PZQ0	ISS	UniProtKB:E9PZQ0	F	Ryanodine receptor 1	IPI00220558|IPI00334799|IPI00783826|Q16314|Q16368|Q9NPK1|Q9P1U4|RYDR|RYR1|RYR1_HUMAN	protein	taxon:9606	20111222	UniProtKB
UniProtKB	P21817	RYR1		GO:0005219	PMID:19095005	TAS		F	Ryanodine receptor 1	IPI00220558|IPI00334799|IPI00783826|Q16314|Q16368|Q9NPK1|Q9P1U4|RYDR|RYR1|RYR1_HUMAN	protein	taxon:9606	20090203	BHF-UCL
UniProtKB	Q92736	RYR2		GO:0005219	PMID:17921453	IDA		F	Ryanodine receptor 2	IPI00023217|IPI00218501|Q15411|Q546N8|Q5T3P2|RYR2|RYR2_HUMAN	protein	taxon:9606	20090203	BHF-UCL
UniProtKB	B4DGV4	RYR2		GO:0005219	GO_REF:0000002|InterPro:IPR009460	IEA	InterPro:IPR009460	F	cDNA FLJ54506, highly similar to Ryanodine receptor 2	B4DGV4_HUMAN|IPI00982894|RYR2	protein	taxon:9606	20120107	InterPro
UniProtKB	Q15413	RYR3		GO:0005219	GO_REF:0000024|UniProtKB:Q9TS33	ISS	UniProtKB:Q9TS33	F	Ryanodine receptor 3	HBRR|IPI00217188|IPI00329784|IPI00893362|O15175|Q15412|RYR3|RYR3_HUMAN	protein	taxon:9606	20120103	UniProtKB
UniProtKB	Q15413	RYR3		GO:0005219	PMID:19095005	TAS		F	Ryanodine receptor 3	HBRR|IPI00217188|IPI00329784|IPI00893362|O15175|Q15412|RYR3|RYR3_HUMAN	protein	taxon:9606	20090203	BHF-UCL
UniProtKB	A8MPV7	RYR3		GO:0005219	GO_REF:0000002|InterPro:IPR009460	IEA	InterPro:IPR009460	F	Uncharacterized protein	A8MPV7_HUMAN|IPI00893362|RYR3	protein	taxon:9606	20120107	InterPro
UniProtKB	F5H3C7	RYR2		GO:0005219	GO_REF:0000002|InterPro:IPR009460	IEA	InterPro:IPR009460	F	Uncharacterized protein	F5H3C7_HUMAN|IPI01012298|RYR2	protein	taxon:9606	20120107	InterPro
UniProtKB	F8WD27	RYR3		GO:0005219	GO_REF:0000002|InterPro:IPR009460	IEA	InterPro:IPR009460	F	Uncharacterized protein	F8WD27_HUMAN|RYR3	protein	taxon:9606	20120107	InterPro
UniProtKB	P23415	GLRA1		GO:0016934	PMID:2155780	IDA		F	Glycine receptor subunit alpha-1	B2R6T3|GLRA1|GLRA1_HUMAN|IPI00011565|IPI00795343|Q14C77|Q6DJV9	protein	taxon:9606	20070112	UniProtKB
UniProtKB	P23415	GLRA1		GO:0016934	PMID:8137830	IDA		F	Glycine receptor subunit alpha-1	B2R6T3|GLRA1|GLRA1_HUMAN|IPI00011565|IPI00795343|Q14C77|Q6DJV9	protein	taxon:9606	20070115	UniProtKB
UniProtKB	P23415	GLRA1		GO:0016934	PMID:8717357|UniProtKB:P48167	IGI	UniProtKB:P48167	F	Glycine receptor subunit alpha-1	B2R6T3|GLRA1|GLRA1_HUMAN|IPI00011565|IPI00795343|Q14C77|Q6DJV9	protein	taxon:9606	20061201	MGI
UniProtKB	P23415	GLRA1		GO:0016934	PMID:7920629	IMP		F	Glycine receptor subunit alpha-1	B2R6T3|GLRA1|GLRA1_HUMAN|IPI00011565|IPI00795343|Q14C77|Q6DJV9	protein	taxon:9606	20061129	MGI
UniProtKB	P48167	GLRB		GO:0016934	PMID:8717357	IDA		F	Glycine receptor subunit beta	A8K3K2|D3DP23|GLRB|GLRB_HUMAN|IPI00008224	protein	taxon:9606	20070112	UniProtKB
UniProtKB	P48167	GLRB		GO:0016934	Reactome:REACT_25304	TAS		F	Glycine receptor subunit beta	A8K3K2|D3DP23|GLRB|GLRB_HUMAN|IPI00008224	protein	taxon:9606	20100924	Reactome
UniProtKB	O75311	GLRA3		GO:0016934	GO_REF:0000002|InterPro:IPR008130	IEA	InterPro:IPR008130	F	Glycine receptor subunit alpha-3	D3DP44|GLRA3|GLRA3_HUMAN|IPI00025243|IPI00216193|O75816|Q5D0E3	protein	taxon:9606	20120107	InterPro
UniProtKB	P23416	GLRA2		GO:0016934	PMID:2155780	IDA		F	Glycine receptor subunit alpha-2	A8K0J6|B2R6I8|GLRA2|GLRA2_HUMAN|IPI00011566|IPI00220450|Q53YX7|Q6ICQ0|Q99862	protein	taxon:9606	20070112	UniProtKB
UniProtKB	F5GWE1	GLRB		GO:0016934	GO_REF:0000002|InterPro:IPR008060	IEA	InterPro:IPR008060	F	Uncharacterized protein	F5GWE1_HUMAN|GLRB|IPI00945266	protein	taxon:9606	20120107	InterPro
UniProtKB	P51790	CLCN3		GO:0005254	PMID:12471024	TAS		F	H(+)/Cl(-) exchange transporter 3	CLCN3|CLCN3_HUMAN|D3DP34|IPI00398349|IPI00413568|O14918|Q86Z21	protein	taxon:9606	20040514	UniProtKB
UniProtKB	P51795	CLCN5		GO:0005254	PMID:8559248	TAS		F	H(+)/Cl(-) exchange transporter 5	A1L475|B3KPN6|CLCK2|CLCN5|CLCN5_HUMAN|IPI00294056|Q5JQD5|Q7RTN8	protein	taxon:9606	20030904	PINC
UniProtKB	B7Z3Q7	ABCC4		GO:0005254	GO_REF:0000002|InterPro:IPR009147	IEA	InterPro:IPR009147	F	cDNA FLJ52311, highly similar to Multidrug resistance-associated protein 4	ABCC4|B7Z3Q7_HUMAN|IPI01015348	protein	taxon:9606	20120107	InterPro
UniProtKB	E7EPB6	CFTR		GO:0005254	GO_REF:0000002|InterPro:IPR005291	IEA	InterPro:IPR005291	F	Uncharacterized protein	CFTR|E7EPB6_HUMAN|IPI00816790	protein	taxon:9606	20120107	InterPro
UniProtKB	O15439	ABCC4		GO:0005254	GO_REF:0000002|InterPro:IPR009147	IEA	InterPro:IPR009147	F	Multidrug resistance-associated protein 4	A9Z1Z7|ABCC4|IPI00006675|IPI00908369|MRP4|MRP4_HUMAN|Q8IZN6|Q8NEW8|Q9Y6J2	protein	taxon:9606	20120107	InterPro
UniProtKB	P13569	CFTR		GO:0005254	PMID:9931011	TAS		F	Cystic fibrosis transmembrane conductance regulator	ABCC7|CFTR|CFTR_HUMAN|IPI00815998|IPI00816721|IPI00816790|Q20BG8|Q20BH2|Q2I0A1|Q2I102	protein	taxon:9606	20030904	PINC
